@relation relation: PoC: ALB0331; Target: Avg$PerMWHr; Delay: 0.5hr

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute PrevAvg$PerMWHr numeric
@attribute PrevMed$PerMWHr numeric
@attribute SinPeriod numeric
@attribute CosPeriod numeric
@attribute SinDate numeric
@attribute CosDate numeric
@attribute Avg$PerMWHr numeric

@data
4.0,0.0,2023.0,8.0,25.0,153.298,153.3,0.5,0.8660254,-0.80711561,-0.59039342,152.52
5.0,0.0,2023.0,8.0,25.0,152.52,153.24,0.60876143,0.79335334,-0.80732729,-0.59010393,151.935
6.0,0.0,2023.0,8.0,25.0,151.935,152.195,0.70710678,0.70710678,-0.80753887,-0.58981436,149.8025
7.0,0.0,2023.0,8.0,25.0,149.8025,149.96,0.79335334,0.60876143,-0.80775034,-0.58952471,147.555
8.0,0.0,2023.0,8.0,25.0,147.555,147.555,0.8660254,0.5,-0.80796171,-0.58923499,147.694
9.0,0.0,2023.0,8.0,25.0,147.694,148.09,0.92387953,0.38268343,-0.80817297,-0.5889452,151.70571429
10.0,0.0,2023.0,8.0,25.0,151.70571429,153.06,0.96592583,0.25881905,-0.80838414,-0.58865532,155.47142857
11.0,0.0,2023.0,8.0,25.0,155.47142857,153.16,0.99144486,0.13052619,-0.80859519,-0.58836538,160.93714286
12.0,0.0,2023.0,8.0,25.0,160.93714286,153.13,1.0,0.0,-0.80880615,-0.58807535,167.34571429
13.0,0.0,2023.0,8.0,25.0,167.34571429,173.09,0.99144486,-0.13052619,-0.80901699,-0.58778525,176.38
14.0,0.0,2023.0,8.0,25.0,176.38,177.81,0.96592583,-0.25881905,-0.80922774,-0.58749508,184.89571429
15.0,0.0,2023.0,8.0,25.0,184.89571429,186.31,0.92387953,-0.38268343,-0.80943838,-0.58720483,210.155
16.0,0.0,2023.0,8.0,25.0,210.155,206.275,0.8660254,-0.5,-0.80964892,-0.5869145,207.25
17.0,0.0,2023.0,8.0,25.0,207.25,213.55,0.79335334,-0.60876143,-0.80985935,-0.5866241,205.23833333
18.0,0.0,2023.0,8.0,25.0,205.23833333,211.405,0.70710678,-0.70710678,-0.81006968,-0.58633362,166.58666667
19.0,0.0,2023.0,8.0,25.0,166.58666667,160.425,0.60876143,-0.79335334,-0.8102799,-0.58604307,150.40428571
20.0,0.0,2023.0,8.0,25.0,150.40428571,156.06,0.5,-0.8660254,-0.81049002,-0.58575244,144.34857143
21.0,0.0,2023.0,8.0,25.0,144.34857143,141.91,0.38268343,-0.92387953,-0.81070004,-0.58546174,154.41
22.0,0.0,2023.0,8.0,25.0,154.41,154.4,0.25881905,-0.96592583,-0.81090995,-0.58517096,179.6
23.0,0.0,2023.0,8.0,25.0,179.6,170.67,0.13052619,-0.99144486,-0.81111976,-0.58488011,154.54
24.0,0.0,2023.0,8.0,25.0,154.54,154.545,0.0,-1.0,-0.81132946,-0.58458918,158.76
25.0,0.0,2023.0,8.0,25.0,158.76,154.48,-0.13052619,-0.99144486,-0.81153906,-0.58429817,151.585
26.0,0.0,2023.0,8.0,25.0,151.585,154.2,-0.25881905,-0.96592583,-0.81174855,-0.58400709,136.92
27.0,0.0,2023.0,8.0,25.0,136.92,139.27,-0.38268343,-0.92387953,-0.81195794,-0.58371594,154.93833333
28.0,0.0,2023.0,8.0,25.0,154.93833333,154.29,-0.5,-0.8660254,-0.81216723,-0.58342471,153.37
29.0,0.0,2023.0,8.0,25.0,153.37,153.99,-0.60876143,-0.79335334,-0.81237641,-0.58313341,153.62
30.0,0.0,2023.0,8.0,25.0,153.62,153.96,-0.70710678,-0.70710678,-0.81258549,-0.58284203,153.92833333
31.0,0.0,2023.0,8.0,25.0,153.92833333,153.87,-0.79335334,-0.60876143,-0.81279446,-0.58255057,154.224
32.0,0.0,2023.0,8.0,25.0,154.224,153.94,-0.8660254,-0.5,-0.81300333,-0.58225904,161.18833333
33.0,0.0,2023.0,8.0,25.0,161.18833333,158.4,-0.92387953,-0.38268343,-0.81321209,-0.58196744,179.21166667
34.0,0.0,2023.0,8.0,25.0,179.21166667,186.495,-0.96592583,-0.25881905,-0.81342075,-0.58167576,190.86166667
35.0,0.0,2023.0,8.0,25.0,190.86166667,197.175,-0.99144486,-0.13052619,-0.8136293,-0.58138401,159.5
36.0,0.0,2023.0,8.0,25.0,159.5,152.575,-1.0,-0.0,-0.81383775,-0.58109218,159.04571429
37.0,0.0,2023.0,8.0,25.0,159.04571429,154.86,-0.99144486,0.13052619,-0.81404609,-0.58080027,185.13833333
38.0,0.0,2023.0,8.0,25.0,185.13833333,182.99,-0.96592583,0.25881905,-0.81425433,-0.5805083,175.30166667
39.0,0.0,2023.0,8.0,25.0,175.30166667,176.395,-0.92387953,0.38268343,-0.81446247,-0.58021624,168.715
40.0,0.0,2023.0,8.0,25.0,168.715,170.44,-0.8660254,0.5,-0.8146705,-0.57992412,180.90571429
41.0,0.0,2023.0,8.0,25.0,180.90571429,182.21,-0.79335334,0.60876143,-0.81487842,-0.57963191,169.82833333
42.0,0.0,2023.0,8.0,25.0,169.82833333,171.26,-0.70710678,0.70710678,-0.81508624,-0.57933964,164.99
43.0,0.0,2023.0,8.0,25.0,164.99,164.115,-0.60876143,0.79335334,-0.81529396,-0.57904729,185.67833333
44.0,0.0,2023.0,8.0,25.0,185.67833333,188.885,-0.5,0.8660254,-0.81550157,-0.57875486,169.36833333
45.0,0.0,2023.0,8.0,25.0,169.36833333,165.575,-0.38268343,0.92387953,-0.81570908,-0.57846236,163.22857143
46.0,0.0,2023.0,8.0,25.0,163.22857143,165.5,-0.25881905,0.96592583,-0.81591648,-0.57816979,165.73857143
47.0,0.0,2023.0,8.0,25.0,165.73857143,164.95,-0.13052619,0.99144486,-0.81612377,-0.57787714,164.39857143
48.0,0.0,2023.0,8.0,25.0,164.39857143,162.41,-0.0,1.0,-0.81633097,-0.57758441,155.71285714
1.0,0.0,2023.0,8.0,26.0,155.71285714,154.95,0.13052619,0.99144486,-0.81653805,-0.57729162,150.32571429
2.0,0.0,2023.0,8.0,26.0,150.32571429,153.22,0.25881905,0.96592583,-0.81674503,-0.57699874,141.42285714
3.0,0.0,2023.0,8.0,26.0,141.42285714,141.08,0.38268343,0.92387953,-0.81695191,-0.5767058,152.47833333
4.0,0.0,2023.0,8.0,26.0,152.47833333,153.285,0.5,0.8660254,-0.81715868,-0.57641278,151.206
5.0,0.0,2023.0,8.0,26.0,151.206,153.26,0.60876143,0.79335334,-0.81736535,-0.57611969,147.846
6.0,0.0,2023.0,8.0,26.0,147.846,147.75,0.70710678,0.70710678,-0.81757191,-0.57582652,146.95
7.0,0.0,2023.0,8.0,26.0,146.95,147.71,0.79335334,0.60876143,-0.81777836,-0.57553327,143.265
8.0,0.0,2023.0,8.0,26.0,143.265,143.265,0.8660254,0.5,-0.81798471,-0.57523996,139.01
9.0,0.0,2023.0,8.0,26.0,139.01,138.39,0.92387953,0.38268343,-0.81819096,-0.57494657,138.982
10.0,0.0,2023.0,8.0,26.0,138.982,138.77,0.96592583,0.25881905,-0.8183971,-0.5746531,146.515
11.0,0.0,2023.0,8.0,26.0,146.515,148.83,0.99144486,0.13052619,-0.81860313,-0.57435957,140.38285714
12.0,0.0,2023.0,8.0,26.0,140.38285714,140.75,1.0,0.0,-0.81880906,-0.57406595,161.43428571
13.0,0.0,2023.0,8.0,26.0,161.43428571,163.41,0.99144486,-0.13052619,-0.81901489,-0.57377227,177.91857143
14.0,0.0,2023.0,8.0,26.0,177.91857143,173.87,0.96592583,-0.25881905,-0.81922061,-0.57347851,179.3
15.0,0.0,2023.0,8.0,26.0,179.3,181.42,0.92387953,-0.38268343,-0.81942622,-0.57318467,168.545
16.0,0.0,2023.0,8.0,26.0,168.545,174.275,0.8660254,-0.5,-0.81963173,-0.57289077,169.285
17.0,0.0,2023.0,8.0,26.0,169.285,174.945,0.79335334,-0.60876143,-0.81983713,-0.57259679,169.945
18.0,0.0,2023.0,8.0,26.0,169.945,165.63,0.70710678,-0.70710678,-0.82004243,-0.57230273,153.125
19.0,0.0,2023.0,8.0,26.0,153.125,154.03,0.60876143,-0.79335334,-0.82024762,-0.5720086,156.45166667
20.0,0.0,2023.0,8.0,26.0,156.45166667,155.415,0.5,-0.8660254,-0.82045271,-0.5717144,144.415
21.0,0.0,2023.0,8.0,26.0,144.415,143.575,0.38268343,-0.92387953,-0.82065769,-0.57142013,140.67166667
22.0,0.0,2023.0,8.0,26.0,140.67166667,138.245,0.25881905,-0.96592583,-0.82086256,-0.57112578,137.62
23.0,0.0,2023.0,8.0,26.0,137.62,135.08,0.13052619,-0.99144486,-0.82106733,-0.57083136,144.015
24.0,0.0,2023.0,8.0,26.0,144.015,144.245,0.0,-1.0,-0.82127199,-0.57053686,140.49333333
25.0,0.0,2023.0,8.0,26.0,140.49333333,136.425,-0.13052619,-0.99144486,-0.82147655,-0.57024229,128.37833333
26.0,0.0,2023.0,8.0,26.0,128.37833333,128.32,-0.25881905,-0.96592583,-0.82168101,-0.56994765,131.745
27.0,0.0,2023.0,8.0,26.0,131.745,132.955,-0.38268343,-0.92387953,-0.82188535,-0.56965293,127.605
28.0,0.0,2023.0,8.0,26.0,127.605,128.59,-0.5,-0.8660254,-0.82208959,-0.56935815,128.55
29.0,0.0,2023.0,8.0,26.0,128.55,128.07,-0.60876143,-0.79335334,-0.82229373,-0.56906328,134.17666667
30.0,0.0,2023.0,8.0,26.0,134.17666667,134.99,-0.70710678,-0.70710678,-0.82249776,-0.56876835,153.58833333
31.0,0.0,2023.0,8.0,26.0,153.58833333,154.04,-0.79335334,-0.60876143,-0.82270168,-0.56847334,154.34166667
32.0,0.0,2023.0,8.0,26.0,154.34166667,154.065,-0.8660254,-0.5,-0.8229055,-0.56817826,161.68333333
33.0,0.0,2023.0,8.0,26.0,161.68333333,162.73,-0.92387953,-0.38268343,-0.82310921,-0.5678831,155.95
34.0,0.0,2023.0,8.0,26.0,155.95,158.25,-0.96592583,-0.25881905,-0.82331282,-0.56758788,163.81666667
35.0,0.0,2023.0,8.0,26.0,163.81666667,160.95,-0.99144486,-0.13052619,-0.82351632,-0.56729258,174.65166667
36.0,0.0,2023.0,8.0,26.0,174.65166667,167.72,-1.0,-0.0,-0.82371972,-0.5669972,162.65166667
37.0,0.0,2023.0,8.0,26.0,162.65166667,157.2,-0.99144486,0.13052619,-0.82392301,-0.56670176,176.88857143
38.0,0.0,2023.0,8.0,26.0,176.88857143,176.01,-0.96592583,0.25881905,-0.82412619,-0.56640624,178.6
39.0,0.0,2023.0,8.0,26.0,178.6,177.33,-0.92387953,0.38268343,-0.82432927,-0.56611064,168.30833333
40.0,0.0,2023.0,8.0,26.0,168.30833333,168.69,-0.8660254,0.5,-0.82453224,-0.56581498,159.30833333
41.0,0.0,2023.0,8.0,26.0,159.30833333,160.625,-0.79335334,0.60876143,-0.8247351,-0.56551924,159.17
42.0,0.0,2023.0,8.0,26.0,159.17,157.14,-0.70710678,0.70710678,-0.82493786,-0.56522343,152.16
43.0,0.0,2023.0,8.0,26.0,152.16,154.375,-0.60876143,0.79335334,-0.82514051,-0.56492755,163.67166667
44.0,0.0,2023.0,8.0,26.0,163.67166667,165.58,-0.5,0.8660254,-0.82534306,-0.56463159,182.22833333
45.0,0.0,2023.0,8.0,26.0,182.22833333,190.485,-0.38268343,0.92387953,-0.8255455,-0.56433556,174.61428571
46.0,0.0,2023.0,8.0,26.0,174.61428571,171.87,-0.25881905,0.96592583,-0.82574783,-0.56403946,164.26166667
47.0,0.0,2023.0,8.0,26.0,164.26166667,159.17,-0.13052619,0.99144486,-0.82595006,-0.56374329,164.88166667
48.0,0.0,2023.0,8.0,26.0,164.88166667,164.225,-0.0,1.0,-0.82615218,-0.56344704,143.28833333
1.0,0.0,2023.0,8.0,27.0,143.28833333,142.21,0.13052619,0.99144486,-0.8263542,-0.56315072,143.45
2.0,0.0,2023.0,8.0,27.0,143.45,148.205,0.25881905,0.96592583,-0.82655611,-0.56285433,130.08166667
3.0,0.0,2023.0,8.0,27.0,130.08166667,129.35,0.38268343,0.92387953,-0.82675791,-0.56255787,138.625
4.0,0.0,2023.0,8.0,27.0,138.625,135.365,0.5,0.8660254,-0.82695961,-0.56226133,130.98428571
5.0,0.0,2023.0,8.0,27.0,130.98428571,133.0,0.60876143,0.79335334,-0.8271612,-0.56196473,129.50166667
6.0,0.0,2023.0,8.0,27.0,129.50166667,130.165,0.70710678,0.70710678,-0.82736268,-0.56166805,140.904
7.0,0.0,2023.0,8.0,27.0,140.904,132.9,0.79335334,0.60876143,-0.82756406,-0.56137129,130.10333333
8.0,0.0,2023.0,8.0,27.0,130.10333333,129.07,0.8660254,0.5,-0.82776533,-0.56107447,140.03833333
9.0,0.0,2023.0,8.0,27.0,140.03833333,135.32,0.92387953,0.38268343,-0.82796649,-0.56077757,139.97
10.0,0.0,2023.0,8.0,27.0,139.97,142.375,0.96592583,0.25881905,-0.82816755,-0.5604806,147.04833333
11.0,0.0,2023.0,8.0,27.0,147.04833333,153.135,0.99144486,0.13052619,-0.8283685,-0.56018356,148.76666667
12.0,0.0,2023.0,8.0,27.0,148.76666667,153.045,1.0,0.0,-0.82856935,-0.55988645,157.19166667
13.0,0.0,2023.0,8.0,27.0,157.19166667,153.2,0.99144486,-0.13052619,-0.82877009,-0.55958926,162.54
14.0,0.0,2023.0,8.0,27.0,162.54,168.395,0.96592583,-0.25881905,-0.82897072,-0.55929201,114.26
15.0,0.0,2023.0,8.0,27.0,114.26,112.98,0.92387953,-0.38268343,-0.82917124,-0.55899468,74.20428571
16.0,0.0,2023.0,8.0,27.0,74.20428571,95.82,0.8660254,-0.5,-0.82937166,-0.55869728,108.55333333
17.0,0.0,2023.0,8.0,27.0,108.55333333,111.265,0.79335334,-0.60876143,-0.82957197,-0.5583998,140.19333333
18.0,0.0,2023.0,8.0,27.0,140.19333333,141.63,0.70710678,-0.70710678,-0.82977218,-0.55810226,147.18857143
19.0,0.0,2023.0,8.0,27.0,147.18857143,150.47,0.60876143,-0.79335334,-0.82997228,-0.55780464,137.16714286
20.0,0.0,2023.0,8.0,27.0,137.16714286,136.52,0.5,-0.8660254,-0.83017227,-0.55750695,131.95833333
21.0,0.0,2023.0,8.0,27.0,131.95833333,131.72,0.38268343,-0.92387953,-0.83037215,-0.55720919,146.98833333
22.0,0.0,2023.0,8.0,27.0,146.98833333,154.1,0.25881905,-0.96592583,-0.83057193,-0.55691136,162.63666667
23.0,0.0,2023.0,8.0,27.0,162.63666667,164.315,0.13052619,-0.99144486,-0.8307716,-0.55661346,160.95666667
24.0,0.0,2023.0,8.0,27.0,160.95666667,164.38,0.0,-1.0,-0.83097117,-0.55631548,133.942
25.0,0.0,2023.0,8.0,27.0,133.942,131.25,-0.13052619,-0.99144486,-0.83117063,-0.55601744,134.94
26.0,0.0,2023.0,8.0,27.0,134.94,133.22,-0.25881905,-0.96592583,-0.83136998,-0.55571932,138.58833333
27.0,0.0,2023.0,8.0,27.0,138.58833333,134.34,-0.38268343,-0.92387953,-0.83156922,-0.55542113,151.03714286
28.0,0.0,2023.0,8.0,27.0,151.03714286,150.01,-0.5,-0.8660254,-0.83176836,-0.55512287,147.45
29.0,0.0,2023.0,8.0,27.0,147.45,148.54,-0.60876143,-0.79335334,-0.83196739,-0.55482454,153.33714286
30.0,0.0,2023.0,8.0,27.0,153.33714286,153.8,-0.70710678,-0.70710678,-0.83216631,-0.55452613,151.10714286
31.0,0.0,2023.0,8.0,27.0,151.10714286,153.31,-0.79335334,-0.60876143,-0.83236513,-0.55422766,164.47
32.0,0.0,2023.0,8.0,27.0,164.47,163.55,-0.8660254,-0.5,-0.83256383,-0.55392911,171.495
33.0,0.0,2023.0,8.0,27.0,171.495,173.49,-0.92387953,-0.38268343,-0.83276244,-0.55363049,164.63833333
34.0,0.0,2023.0,8.0,27.0,164.63833333,163.875,-0.96592583,-0.25881905,-0.83296093,-0.55333181,167.96166667
35.0,0.0,2023.0,8.0,27.0,167.96166667,171.02,-0.99144486,-0.13052619,-0.83315932,-0.55303305,163.33166667
36.0,0.0,2023.0,8.0,27.0,163.33166667,168.315,-1.0,-0.0,-0.8333576,-0.55273422,158.0
37.0,0.0,2023.0,8.0,27.0,158.0,155.465,-0.99144486,0.13052619,-0.83355577,-0.55243531,180.26166667
38.0,0.0,2023.0,8.0,27.0,180.26166667,186.155,-0.96592583,0.25881905,-0.83375384,-0.55213634,186.32166667
39.0,0.0,2023.0,8.0,27.0,186.32166667,187.665,-0.92387953,0.38268343,-0.8339518,-0.5518373,185.96333333
40.0,0.0,2023.0,8.0,27.0,185.96333333,185.66,-0.8660254,0.5,-0.83414965,-0.55153818,185.005
41.0,0.0,2023.0,8.0,27.0,185.005,185.985,-0.79335334,0.60876143,-0.83434739,-0.551239,194.05571429
42.0,0.0,2023.0,8.0,27.0,194.05571429,199.28,-0.70710678,0.70710678,-0.83454503,-0.55093974,184.76666667
43.0,0.0,2023.0,8.0,27.0,184.76666667,184.85,-0.60876143,0.79335334,-0.83474256,-0.55064041,187.08666667
44.0,0.0,2023.0,8.0,27.0,187.08666667,187.56,-0.5,0.8660254,-0.83493998,-0.55034101,190.435
45.0,0.0,2023.0,8.0,27.0,190.435,181.715,-0.38268343,0.92387953,-0.83513729,-0.55004154,185.134
46.0,0.0,2023.0,8.0,27.0,185.134,173.42,-0.25881905,0.96592583,-0.8353345,-0.549742,151.94833333
47.0,0.0,2023.0,8.0,27.0,151.94833333,150.41,-0.13052619,0.99144486,-0.8355316,-0.54944239,159.415
48.0,0.0,2023.0,8.0,27.0,159.415,159.54,-0.0,1.0,-0.83572859,-0.54914271,147.21
1.0,0.0,2023.0,8.0,28.0,147.21,147.485,0.13052619,0.99144486,-0.83592548,-0.54884296,156.38833333
2.0,0.0,2023.0,8.0,28.0,156.38833333,159.2,0.25881905,0.96592583,-0.83612226,-0.54854314,132.47
3.0,0.0,2023.0,8.0,28.0,132.47,133.245,0.38268343,0.92387953,-0.83631893,-0.54824324,153.75666667
4.0,0.0,2023.0,8.0,28.0,153.75666667,153.285,0.5,0.8660254,-0.83651549,-0.54794328,145.49166667
5.0,0.0,2023.0,8.0,28.0,145.49166667,146.28,0.60876143,0.79335334,-0.83671194,-0.54764324,146.35166667
6.0,0.0,2023.0,8.0,28.0,146.35166667,148.55,0.70710678,0.70710678,-0.83690829,-0.54734314,146.89666667
7.0,0.0,2023.0,8.0,28.0,146.89666667,149.43,0.79335334,0.60876143,-0.83710453,-0.54704296,139.19
8.0,0.0,2023.0,8.0,28.0,139.19,141.76,0.8660254,0.5,-0.83730066,-0.54674272,145.75
9.0,0.0,2023.0,8.0,28.0,145.75,145.745,0.92387953,0.38268343,-0.83749669,-0.5464424,145.8
10.0,0.0,2023.0,8.0,28.0,145.8,145.75,0.96592583,0.25881905,-0.8376926,-0.54614202,150.53166667
11.0,0.0,2023.0,8.0,28.0,150.53166667,151.085,0.99144486,0.13052619,-0.83788841,-0.54584156,157.19333333
12.0,0.0,2023.0,8.0,28.0,157.19333333,160.35,1.0,0.0,-0.83808411,-0.54554104,151.22428571
13.0,0.0,2023.0,8.0,28.0,151.22428571,148.59,0.99144486,-0.13052619,-0.83827971,-0.54524044,181.54833333
14.0,0.0,2023.0,8.0,28.0,181.54833333,171.885,0.96592583,-0.25881905,-0.83847519,-0.54493977,196.94714286
15.0,0.0,2023.0,8.0,28.0,196.94714286,180.6,0.92387953,-0.38268343,-0.83867057,-0.54463904,184.31
16.0,0.0,2023.0,8.0,28.0,184.31,193.04,0.8660254,-0.5,-0.83886584,-0.54433823,193.16285714
17.0,0.0,2023.0,8.0,28.0,193.16285714,194.86,0.79335334,-0.60876143,-0.839061,-0.54403735,189.21571429
18.0,0.0,2023.0,8.0,28.0,189.21571429,191.6,0.70710678,-0.70710678,-0.83925605,-0.5437364,174.57714286
19.0,0.0,2023.0,8.0,28.0,174.57714286,175.33,0.60876143,-0.79335334,-0.839451,-0.54343539,155.73833333
20.0,0.0,2023.0,8.0,28.0,155.73833333,154.645,0.5,-0.8660254,-0.83964584,-0.5431343,160.55
21.0,0.0,2023.0,8.0,28.0,160.55,160.57,0.38268343,-0.92387953,-0.83984057,-0.54283314,158.52833333
22.0,0.0,2023.0,8.0,28.0,158.52833333,155.995,0.25881905,-0.96592583,-0.84003519,-0.54253192,155.31166667
23.0,0.0,2023.0,8.0,28.0,155.31166667,154.5,0.13052619,-0.99144486,-0.8402297,-0.54223062,145.42
24.0,0.0,2023.0,8.0,28.0,145.42,146.17,0.0,-1.0,-0.84042411,-0.54192926,135.932
25.0,0.0,2023.0,8.0,28.0,135.932,136.04,-0.13052619,-0.99144486,-0.84061841,-0.54162782,154.755
26.0,0.0,2023.0,8.0,28.0,154.755,154.78,-0.25881905,-0.96592583,-0.8408126,-0.54132632,151.715
27.0,0.0,2023.0,8.0,28.0,151.715,154.54,-0.38268343,-0.92387953,-0.84100668,-0.54102474,139.96285714
28.0,0.0,2023.0,8.0,28.0,139.96285714,137.52,-0.5,-0.8660254,-0.84120065,-0.5407231,132.62
29.0,0.0,2023.0,8.0,28.0,132.62,132.825,-0.60876143,-0.79335334,-0.84139451,-0.54042138,135.01166667
30.0,0.0,2023.0,8.0,28.0,135.01166667,135.205,-0.70710678,-0.70710678,-0.84158827,-0.5401196,135.30833333
31.0,0.0,2023.0,8.0,28.0,135.30833333,135.655,-0.79335334,-0.60876143,-0.84178192,-0.53981775,143.89
32.0,0.0,2023.0,8.0,28.0,143.89,140.57,-0.8660254,-0.5,-0.84197546,-0.53951582,137.77666667
33.0,0.0,2023.0,8.0,28.0,137.77666667,138.24,-0.92387953,-0.38268343,-0.84216889,-0.53921383,153.034
34.0,0.0,2023.0,8.0,28.0,153.034,148.12,-0.96592583,-0.25881905,-0.84236222,-0.53891177,164.62833333
35.0,0.0,2023.0,8.0,28.0,164.62833333,156.24,-0.99144486,-0.13052619,-0.84255543,-0.53860964,152.84857143
36.0,0.0,2023.0,8.0,28.0,152.84857143,139.38,-1.0,-0.0,-0.84274854,-0.53830744,170.60833333
37.0,0.0,2023.0,8.0,28.0,170.60833333,172.75,-0.99144486,0.13052619,-0.84294154,-0.53800517,185.84166667
38.0,0.0,2023.0,8.0,28.0,185.84166667,193.61,-0.96592583,0.25881905,-0.84313443,-0.53770283,201.68857143
39.0,0.0,2023.0,8.0,28.0,201.68857143,200.71,-0.92387953,0.38268343,-0.84332721,-0.53740043,202.15166667
40.0,0.0,2023.0,8.0,28.0,202.15166667,201.45,-0.8660254,0.5,-0.84351988,-0.53709795,201.996
41.0,0.0,2023.0,8.0,28.0,201.996,201.31,-0.79335334,0.60876143,-0.84371245,-0.5367954,188.61
42.0,0.0,2023.0,8.0,28.0,188.61,197.48,-0.70710678,0.70710678,-0.8439049,-0.53649279,198.38166667
43.0,0.0,2023.0,8.0,28.0,198.38166667,199.05,-0.60876143,0.79335334,-0.84409725,-0.53619011,215.29
44.0,0.0,2023.0,8.0,28.0,215.29,207.875,-0.5,0.8660254,-0.84428949,-0.53588735,190.385
45.0,0.0,2023.0,8.0,28.0,190.385,195.845,-0.38268343,0.92387953,-0.84448162,-0.53558453,177.25
46.0,0.0,2023.0,8.0,28.0,177.25,168.115,-0.25881905,0.96592583,-0.84467364,-0.53528164,150.58142857
47.0,0.0,2023.0,8.0,28.0,150.58142857,154.17,-0.13052619,0.99144486,-0.84486556,-0.53497868,155.46857143
48.0,0.0,2023.0,8.0,28.0,155.46857143,153.96,-0.0,1.0,-0.84505736,-0.53467565,152.59714286
1.0,0.0,2023.0,8.0,29.0,152.59714286,153.74,0.13052619,0.99144486,-0.84524906,-0.53437256,169.21333333
2.0,0.0,2023.0,8.0,29.0,169.21333333,168.535,0.25881905,0.96592583,-0.84544064,-0.53406939,168.24166667
3.0,0.0,2023.0,8.0,29.0,168.24166667,168.225,0.38268343,0.92387953,-0.84563212,-0.53376616,168.47833333
4.0,0.0,2023.0,8.0,29.0,168.47833333,168.47,0.5,0.8660254,-0.84582349,-0.53346286,170.46666667
5.0,0.0,2023.0,8.0,29.0,170.46666667,170.815,0.60876143,0.79335334,-0.84601475,-0.53315948,167.09166667
6.0,0.0,2023.0,8.0,29.0,167.09166667,166.94,0.70710678,0.70710678,-0.84620591,-0.53285604,167.495
7.0,0.0,2023.0,8.0,29.0,167.495,167.505,0.79335334,0.60876143,-0.84639695,-0.53255254,167.976
8.0,0.0,2023.0,8.0,29.0,167.976,168.03,0.8660254,0.5,-0.84658788,-0.53224896,168.42714286
9.0,0.0,2023.0,8.0,29.0,168.42714286,168.48,0.92387953,0.38268343,-0.84677871,-0.53194531,168.84166667
10.0,0.0,2023.0,8.0,29.0,168.84166667,169.005,0.96592583,0.25881905,-0.84696943,-0.5316416,170.58333333
11.0,0.0,2023.0,8.0,29.0,170.58333333,170.105,0.99144486,0.13052619,-0.84716003,-0.53133782,171.49142857
12.0,0.0,2023.0,8.0,29.0,171.49142857,172.65,1.0,0.0,-0.84735053,-0.53103397,185.762
13.0,0.0,2023.0,8.0,29.0,185.762,175.87,0.99144486,-0.13052619,-0.84754092,-0.53073005,206.10166667
14.0,0.0,2023.0,8.0,29.0,206.10166667,190.26,0.96592583,-0.25881905,-0.8477312,-0.53042606,203.19
15.0,0.0,2023.0,8.0,29.0,203.19,190.47,0.92387953,-0.38268343,-0.84792138,-0.53012201,249.39142857
16.0,0.0,2023.0,8.0,29.0,249.39142857,238.04,0.8660254,-0.5,-0.84811144,-0.52981788,309.74
17.0,0.0,2023.0,8.0,29.0,309.74,316.92,0.79335334,-0.60876143,-0.84830139,-0.52951369,229.84714286
18.0,0.0,2023.0,8.0,29.0,229.84714286,218.32,0.70710678,-0.70710678,-0.84849124,-0.52920943,181.41142857
19.0,0.0,2023.0,8.0,29.0,181.41142857,175.37,0.60876143,-0.79335334,-0.84868097,-0.5289051,169.82714286
20.0,0.0,2023.0,8.0,29.0,169.82714286,174.85,0.5,-0.8660254,-0.8488706,-0.52860071,168.90571429
21.0,0.0,2023.0,8.0,29.0,168.90571429,173.02,0.38268343,-0.92387953,-0.84906012,-0.52829624,157.57
22.0,0.0,2023.0,8.0,29.0,157.57,155.44,0.25881905,-0.96592583,-0.84924952,-0.52799171,156.87333333
23.0,0.0,2023.0,8.0,29.0,156.87333333,155.425,0.13052619,-0.99144486,-0.84943882,-0.52768711,160.76166667
24.0,0.0,2023.0,8.0,29.0,160.76166667,159.81,0.0,-1.0,-0.84962801,-0.52738244,154.31333333
25.0,0.0,2023.0,8.0,29.0,154.31333333,154.78,-0.13052619,-0.99144486,-0.84981709,-0.52707771,150.03333333
26.0,0.0,2023.0,8.0,29.0,150.03333333,153.945,-0.25881905,-0.96592583,-0.85000606,-0.52677291,153.76333333
27.0,0.0,2023.0,8.0,29.0,153.76333333,154.555,-0.38268343,-0.92387953,-0.85019492,-0.52646803,160.15666667
28.0,0.0,2023.0,8.0,29.0,160.15666667,156.98,-0.5,-0.8660254,-0.85038368,-0.5261631,154.406
29.0,0.0,2023.0,8.0,29.0,154.406,154.08,-0.60876143,-0.79335334,-0.85057232,-0.52585809,154.06857143
30.0,0.0,2023.0,8.0,29.0,154.06857143,154.08,-0.70710678,-0.70710678,-0.85076085,-0.52555302,154.126
31.0,0.0,2023.0,8.0,29.0,154.126,154.06,-0.79335334,-0.60876143,-0.85094928,-0.52524787,162.886
32.0,0.0,2023.0,8.0,29.0,162.886,167.5,-0.8660254,-0.5,-0.85113759,-0.52494266,154.92333333
33.0,0.0,2023.0,8.0,29.0,154.92333333,155.1,-0.92387953,-0.38268343,-0.8513258,-0.52463739,156.028
34.0,0.0,2023.0,8.0,29.0,156.028,156.63,-0.96592583,-0.25881905,-0.85151389,-0.52433204,162.345
