@relation relation: PoC: SDN0331; Target: Avg$PerMWHr; Delay: 24hr

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute PrevAvg$PerMWHr numeric
@attribute PrevMed$PerMWHr numeric
@attribute SinPeriod numeric
@attribute CosPeriod numeric
@attribute SinDate numeric
@attribute CosDate numeric
@attribute Avg$PerMWHr numeric

@data
45.0,0.0,2023.0,1.0,6.0,39.59,39.44,-0.38268343,0.92387953,0.11878381,0.99292014,39.44833333
46.0,0.0,2023.0,1.0,6.0,40.07,40.025,-0.25881905,0.96592583,0.11913989,0.99287748,39.41333333
47.0,0.0,2023.0,1.0,6.0,40.06666667,40.02,-0.13052619,0.99144486,0.11949596,0.99283469,39.405
48.0,0.0,2023.0,1.0,6.0,57.1,51.86,-0.0,1.0,0.11985201,0.99279177,39.38833333
1.0,0.0,2023.0,1.0,7.0,47.42,46.035,0.13052619,0.99144486,0.12020804,0.99274872,43.56
2.0,0.0,2023.0,1.0,7.0,52.645,51.94,0.25881905,0.96592583,0.12056407,0.99270555,44.97333333
3.0,0.0,2023.0,1.0,7.0,43.39833333,40.375,0.38268343,0.92387953,0.12092007,0.99266225,39.39
4.0,0.0,2023.0,1.0,7.0,40.30833333,40.3,0.5,0.8660254,0.12127606,0.99261882,39.39
5.0,0.0,2023.0,1.0,7.0,40.3,40.3,0.60876143,0.79335334,0.12163204,0.99257526,39.37
6.0,0.0,2023.0,1.0,7.0,40.312,40.31,0.70710678,0.70710678,0.12198799,0.99253158,39.265
7.0,0.0,2023.0,1.0,7.0,40.26333333,40.27,0.79335334,0.60876143,0.12234394,0.99248776,39.34
8.0,0.0,2023.0,1.0,7.0,40.235,40.235,0.8660254,0.5,0.12269986,0.99244382,39.37
9.0,0.0,2023.0,1.0,7.0,40.21,40.21,0.92387953,0.38268343,0.12305578,0.99239976,39.36666667
10.0,0.0,2023.0,1.0,7.0,40.28,40.28,0.96592583,0.25881905,0.12341167,0.99235556,39.465
11.0,0.0,2023.0,1.0,7.0,40.336,40.35,0.99144486,0.13052619,0.12376755,0.99231124,39.57666667
12.0,0.0,2023.0,1.0,7.0,39.56666667,39.37,1.0,0.0,0.12412342,0.99226679,39.68333333
13.0,0.0,2023.0,1.0,7.0,39.52142857,39.53,0.99144486,-0.13052619,0.12447926,0.99222221,39.97857143
14.0,0.0,2023.0,1.0,7.0,39.02857143,39.29,0.96592583,-0.25881905,0.1248351,0.9921775,15.55857143
15.0,0.0,2023.0,1.0,7.0,39.04285714,39.17,0.92387953,-0.38268343,0.12519091,0.99213267,27.20857143
16.0,0.0,2023.0,1.0,7.0,38.84857143,38.57,0.8660254,-0.5,0.12554671,0.99208771,17.39166667
17.0,0.0,2023.0,1.0,7.0,48.44428571,44.78,0.79335334,-0.60876143,0.1259025,0.99204262,4.66333333
18.0,0.0,2023.0,1.0,7.0,43.33428571,38.61,0.70710678,-0.70710678,0.12625826,0.9919974,12.77428571
19.0,0.0,2023.0,1.0,7.0,48.46333333,45.535,0.60876143,-0.79335334,0.12661401,0.99195206,29.07714286
20.0,0.0,2023.0,1.0,7.0,56.865,59.05,0.5,-0.8660254,0.12696975,0.99190659,8.955
21.0,0.0,2023.0,1.0,7.0,58.978,63.48,0.38268343,-0.92387953,0.12732547,0.99186099,10.64
22.0,0.0,2023.0,1.0,7.0,54.67166667,54.58,0.25881905,-0.96592583,0.12768117,0.99181526,14.29833333
23.0,0.0,2023.0,1.0,7.0,59.64857143,59.05,0.13052619,-0.99144486,0.12803686,0.99176941,12.71
24.0,0.0,2023.0,1.0,7.0,64.565,64.25,0.0,-1.0,0.12839252,0.99172343,22.196
25.0,0.0,2023.0,1.0,7.0,66.03,66.52,-0.13052619,-0.99144486,0.12874818,0.99167732,29.41714286
26.0,0.0,2023.0,1.0,7.0,65.628,65.61,-0.25881905,-0.96592583,0.12910381,0.99163108,16.97142857
27.0,0.0,2023.0,1.0,7.0,62.36333333,63.89,-0.38268343,-0.92387953,0.12945943,0.99158472,18.17666667
28.0,0.0,2023.0,1.0,7.0,46.53,45.555,-0.5,-0.8660254,0.12981504,0.99153823,9.4525
29.0,0.0,2023.0,1.0,7.0,58.006,58.52,-0.60876143,-0.79335334,0.13017062,0.99149161,9.93333333
30.0,0.0,2023.0,1.0,7.0,59.80833333,63.17,-0.70710678,-0.70710678,0.13052619,0.99144486,9.0
31.0,0.0,2023.0,1.0,7.0,64.8325,66.695,-0.79335334,-0.60876143,0.13088174,0.99139799,0.445
32.0,0.0,2023.0,1.0,7.0,59.00333333,63.17,-0.8660254,-0.5,0.13123728,0.99135099,1.44666667
33.0,0.0,2023.0,1.0,7.0,65.55875,68.46,-0.92387953,-0.38268343,0.1315928,0.99130386,9.45
34.0,0.0,2023.0,1.0,7.0,68.21166667,68.47,-0.96592583,-0.25881905,0.1319483,0.9912566,26.80142857
35.0,0.0,2023.0,1.0,7.0,70.57571429,70.62,-0.99144486,-0.13052619,0.13230379,0.99120921,29.535
36.0,0.0,2023.0,1.0,7.0,139.37285714,150.51,-1.0,-0.0,0.13265926,0.9911617,39.03
37.0,0.0,2023.0,1.0,7.0,68.224,68.29,-0.99144486,0.13052619,0.13301471,0.99111406,34.44166667
38.0,0.0,2023.0,1.0,7.0,70.355,70.64,-0.96592583,0.25881905,0.13337014,0.9910663,13.49571429
39.0,0.0,2023.0,1.0,7.0,66.17166667,69.43,-0.92387953,0.38268343,0.13372556,0.9910184,9.98166667
40.0,0.0,2023.0,1.0,7.0,41.515,38.87,-0.8660254,0.5,0.13408096,0.99097038,9.93
41.0,0.0,2023.0,1.0,7.0,38.75166667,38.75,-0.79335334,0.60876143,0.13443634,0.99092223,9.89333333
42.0,0.0,2023.0,1.0,7.0,48.13,48.13,-0.70710678,0.70710678,0.1347917,0.99087396,6.085
43.0,0.0,2023.0,1.0,7.0,60.458,71.23,-0.60876143,0.79335334,0.13514705,0.99082555,9.75428571
44.0,0.0,2023.0,1.0,7.0,39.43833333,39.435,-0.5,0.8660254,0.13550238,0.99077702,5.04666667
45.0,0.0,2023.0,1.0,7.0,39.44833333,39.44,-0.38268343,0.92387953,0.1358577,0.99072836,1.5
46.0,0.0,2023.0,1.0,7.0,39.41333333,39.41,-0.25881905,0.96592583,0.13621299,0.99067958,3.61666667
47.0,0.0,2023.0,1.0,7.0,39.405,39.4,-0.13052619,0.99144486,0.13656827,0.99063066,5.93333333
48.0,0.0,2023.0,1.0,7.0,39.38833333,39.39,-0.0,1.0,0.13692353,0.99058162,0.33666667
1.0,0.0,2023.0,1.0,8.0,43.56,39.715,0.13052619,0.99144486,0.13727877,0.99053245,2.9
2.0,0.0,2023.0,1.0,8.0,44.97333333,39.41,0.25881905,0.96592583,0.137634,0.99048316,14.16
3.0,0.0,2023.0,1.0,8.0,39.39,39.39,0.38268343,0.92387953,0.1379892,0.99043373,10.83666667
4.0,0.0,2023.0,1.0,8.0,39.39,39.39,0.5,0.8660254,0.13834439,0.99038418,9.03833333
5.0,0.0,2023.0,1.0,8.0,39.37,39.37,0.60876143,0.79335334,0.13869957,0.9903345,11.30666667
6.0,0.0,2023.0,1.0,8.0,39.265,39.265,0.70710678,0.70710678,0.13905472,0.9902847,10.73833333
7.0,0.0,2023.0,1.0,8.0,39.34,39.34,0.79335334,0.60876143,0.13940986,0.99023477,5.63333333
8.0,0.0,2023.0,1.0,8.0,39.37,39.37,0.8660254,0.5,0.13976497,0.99018471,0.25333333
9.0,0.0,2023.0,1.0,8.0,39.36666667,39.37,0.92387953,0.38268343,0.14012007,0.99013452,0.405
10.0,0.0,2023.0,1.0,8.0,39.465,39.48,0.96592583,0.25881905,0.14047516,0.9900842,0.495
11.0,0.0,2023.0,1.0,8.0,39.57666667,39.51,0.99144486,0.13052619,0.14083022,0.99003376,8.79333333
12.0,0.0,2023.0,1.0,8.0,39.68333333,39.7,1.0,0.0,0.14118527,0.98998319,6.79666667
13.0,0.0,2023.0,1.0,8.0,39.97857143,39.97,0.99144486,-0.13052619,0.1415403,0.9899325,0.3725
14.0,0.0,2023.0,1.0,8.0,15.55857143,11.82,0.96592583,-0.25881905,0.1418953,0.98988167,0.415
15.0,0.0,2023.0,1.0,8.0,27.20857143,39.14,0.92387953,-0.38268343,0.1422503,0.98983072,0.15142857
16.0,0.0,2023.0,1.0,8.0,17.39166667,11.925,0.8660254,-0.5,0.14260527,0.98977964,0.40666667
17.0,0.0,2023.0,1.0,8.0,4.66333333,4.685,0.79335334,-0.60876143,0.14296022,0.98972843,1.71666667
18.0,0.0,2023.0,1.0,8.0,12.77428571,9.56,0.70710678,-0.70710678,0.14331516,0.9896771,10.804
19.0,0.0,2023.0,1.0,8.0,29.07714286,38.87,0.60876143,-0.79335334,0.14367008,0.98962564,8.65166667
20.0,0.0,2023.0,1.0,8.0,8.955,9.41,0.5,-0.8660254,0.14402498,0.98957405,16.87333333
21.0,0.0,2023.0,1.0,8.0,10.64,6.65,0.38268343,-0.92387953,0.14437986,0.98952234,18.23428571
22.0,0.0,2023.0,1.0,8.0,14.29833333,9.4,0.25881905,-0.96592583,0.14473472,0.98947049,8.29714286
23.0,0.0,2023.0,1.0,8.0,12.71,9.45,0.13052619,-0.99144486,0.14508957,0.98941853,7.88428571
24.0,0.0,2023.0,1.0,8.0,22.196,29.18,0.0,-1.0,0.14544439,0.98936643,9.08571429
25.0,0.0,2023.0,1.0,8.0,29.41714286,38.82,-0.13052619,-0.99144486,0.1457992,0.9893142,31.58142857
26.0,0.0,2023.0,1.0,8.0,16.97142857,9.47,-0.25881905,-0.96592583,0.14615398,0.98926185,10.83571429
27.0,0.0,2023.0,1.0,8.0,18.17666667,11.145,-0.38268343,-0.92387953,0.14650875,0.98920937,7.61666667
28.0,0.0,2023.0,1.0,8.0,9.4525,9.435,-0.5,-0.8660254,0.1468635,0.98915677,3.92833333
29.0,0.0,2023.0,1.0,8.0,9.93333333,9.03,-0.60876143,-0.79335334,0.14721823,0.98910403,7.61
30.0,0.0,2023.0,1.0,8.0,9.0,9.0,-0.70710678,-0.70710678,0.14757295,0.98905117,8.24833333
31.0,0.0,2023.0,1.0,8.0,0.445,0.445,-0.79335334,-0.60876143,0.14792764,0.98899819,8.07666667
32.0,0.0,2023.0,1.0,8.0,1.44666667,0.445,-0.8660254,-0.5,0.14828231,0.98894507,10.07166667
33.0,0.0,2023.0,1.0,8.0,9.45,8.85,-0.92387953,-0.38268343,0.14863697,0.98889183,23.72571429
34.0,0.0,2023.0,1.0,8.0,26.80142857,39.0,-0.96592583,-0.25881905,0.14899161,0.98883846,2.94428571
35.0,0.0,2023.0,1.0,8.0,29.535,37.22,-0.99144486,-0.13052619,0.14934622,0.98878496,12.13571429
36.0,0.0,2023.0,1.0,8.0,39.03,39.03,-1.0,-0.0,0.14970082,0.98873134,24.65285714
37.0,0.0,2023.0,1.0,8.0,34.44166667,38.81,-0.99144486,0.13052619,0.1500554,0.98867759,25.47428571
38.0,0.0,2023.0,1.0,8.0,13.49571429,9.83,-0.96592583,0.25881905,0.15040996,0.98862371,39.02
39.0,0.0,2023.0,1.0,8.0,9.98166667,9.98,-0.92387953,0.38268343,0.1507645,0.98856971,22.55666667
40.0,0.0,2023.0,1.0,8.0,9.93,9.97,-0.8660254,0.5,0.15111902,0.98851558,10.99857143
41.0,0.0,2023.0,1.0,8.0,9.89333333,9.84,-0.79335334,0.60876143,0.15147352,0.98846132,9.77833333
42.0,0.0,2023.0,1.0,8.0,6.085,8.05,-0.70710678,0.70710678,0.151828,0.98840693,6.58166667
43.0,0.0,2023.0,1.0,8.0,9.75428571,9.62,-0.60876143,0.79335334,0.15218246,0.98835242,10.086
44.0,0.0,2023.0,1.0,8.0,5.04666667,4.91,-0.5,0.8660254,0.1525369,0.98829778,17.98
45.0,0.0,2023.0,1.0,8.0,1.5,0.255,-0.38268343,0.92387953,0.15289133,0.98824301,6.85333333
46.0,0.0,2023.0,1.0,8.0,3.61666667,0.49,-0.25881905,0.96592583,0.15324573,0.98818811,7.81714286
47.0,0.0,2023.0,1.0,8.0,5.93333333,7.32,-0.13052619,0.99144486,0.15360011,0.98813309,10.98714286
48.0,0.0,2023.0,1.0,8.0,0.33666667,0.48,-0.0,1.0,0.15395448,0.98807794,5.605
1.0,0.0,2023.0,1.0,9.0,2.9,0.5,0.13052619,0.99144486,0.15430882,0.98802267,14.60571429
2.0,0.0,2023.0,1.0,9.0,14.16,10.88,0.25881905,0.96592583,0.15466314,0.98796726,11.17428571
3.0,0.0,2023.0,1.0,9.0,10.83666667,10.84,0.38268343,0.92387953,0.15501745,0.98791173,9.60285714
4.0,0.0,2023.0,1.0,9.0,9.03833333,10.7,0.5,0.8660254,0.15537173,0.98785607,7.49833333
5.0,0.0,2023.0,1.0,9.0,11.30666667,10.75,0.60876143,0.79335334,0.155726,0.98780029,3.3
6.0,0.0,2023.0,1.0,9.0,10.73833333,10.75,0.70710678,0.70710678,0.15608024,0.98774438,0.36166667
7.0,0.0,2023.0,1.0,9.0,5.63333333,5.63,0.79335334,0.60876143,0.15643447,0.98768834,0.03
8.0,0.0,2023.0,1.0,9.0,0.25333333,0.25,0.8660254,0.5,0.15678867,0.98763218,0.01
9.0,0.0,2023.0,1.0,9.0,0.405,0.48,0.92387953,0.38268343,0.15714285,0.98757588,0.01
10.0,0.0,2023.0,1.0,9.0,0.495,0.495,0.96592583,0.25881905,0.15749702,0.98751946,0.01
11.0,0.0,2023.0,1.0,9.0,8.79333333,10.37,0.99144486,0.13052619,0.15785116,0.98746292,0.34571429
12.0,0.0,2023.0,1.0,9.0,6.79666667,9.625,1.0,0.0,0.15820528,0.98740624,8.94
13.0,0.0,2023.0,1.0,9.0,0.3725,0.485,0.99144486,-0.13052619,0.15855939,0.98734944,24.47166667
14.0,0.0,2023.0,1.0,9.0,0.415,0.49,0.96592583,-0.25881905,0.15891347,0.98729251,5.07
15.0,0.0,2023.0,1.0,9.0,0.15142857,0.03,0.92387953,-0.38268343,0.15926753,0.98723546,26.61
16.0,0.0,2023.0,1.0,9.0,0.40666667,0.48,0.8660254,-0.5,0.15962157,0.98717828,29.89333333
17.0,0.0,2023.0,1.0,9.0,1.71666667,0.445,0.79335334,-0.60876143,0.15997559,0.98712097,27.17833333
18.0,0.0,2023.0,1.0,9.0,10.804,10.1,0.70710678,-0.70710678,0.16032959,0.98706353,9.73571429
19.0,0.0,2023.0,1.0,9.0,8.65166667,9.96,0.60876143,-0.79335334,0.16068357,0.98700597,22.46666667
20.0,0.0,2023.0,1.0,9.0,16.87333333,11.76,0.5,-0.8660254,0.16103753,0.98694828,39.16
21.0,0.0,2023.0,1.0,9.0,18.23428571,9.94,0.38268343,-0.92387953,0.16139147,0.98689047,27.34
22.0,0.0,2023.0,1.0,9.0,8.29714286,7.93,0.25881905,-0.96592583,0.16174539,0.98683252,21.86571429
23.0,0.0,2023.0,1.0,9.0,7.88428571,7.91,0.13052619,-0.99144486,0.16209928,0.98677445,18.19857143
24.0,0.0,2023.0,1.0,9.0,9.08571429,9.77,0.0,-1.0,0.16245316,0.98671626,19.0
25.0,0.0,2023.0,1.0,9.0,31.58142857,29.87,-0.13052619,-0.99144486,0.16280701,0.98665793,39.37714286
26.0,0.0,2023.0,1.0,9.0,10.83571429,9.63,-0.25881905,-0.96592583,0.16316085,0.98659948,38.74857143
27.0,0.0,2023.0,1.0,9.0,7.61666667,9.255,-0.38268343,-0.92387953,0.16351466,0.9865409,39.40142857
28.0,0.0,2023.0,1.0,9.0,3.92833333,3.845,-0.5,-0.8660254,0.16386845,0.9864822,37.54285714
29.0,0.0,2023.0,1.0,9.0,7.61,7.59,-0.60876143,-0.79335334,0.16422222,0.98642337,36.234
30.0,0.0,2023.0,1.0,9.0,8.24833333,8.005,-0.70710678,-0.70710678,0.16457597,0.98636441,20.14142857
31.0,0.0,2023.0,1.0,9.0,8.07666667,7.51,-0.79335334,-0.60876143,0.1649297,0.98630532,33.27333333
32.0,0.0,2023.0,1.0,9.0,10.07166667,9.345,-0.8660254,-0.5,0.16528341,0.98624611,21.01
33.0,0.0,2023.0,1.0,9.0,23.72571429,28.61,-0.92387953,-0.38268343,0.16563709,0.98618677,39.4
34.0,0.0,2023.0,1.0,9.0,2.94428571,0.46,-0.96592583,-0.25881905,0.16599076,0.98612731,28.06
35.0,0.0,2023.0,1.0,9.0,12.13571429,9.64,-0.99144486,-0.13052619,0.1663444,0.98606772,37.01
36.0,0.0,2023.0,1.0,9.0,24.65285714,26.91,-1.0,-0.0,0.16669802,0.986008,39.23666667
37.0,0.0,2023.0,1.0,9.0,25.47428571,23.42,-0.99144486,0.13052619,0.16705163,0.98594815,38.934
38.0,0.0,2023.0,1.0,9.0,39.02,39.02,-0.96592583,0.25881905,0.1674052,0.98588818,39.03
39.0,0.0,2023.0,1.0,9.0,22.55666667,21.01,-0.92387953,0.38268343,0.16775876,0.98582808,38.86
40.0,0.0,2023.0,1.0,9.0,10.99857143,10.16,-0.8660254,0.5,0.1681123,0.98576785,37.52714286
41.0,0.0,2023.0,1.0,9.0,9.77833333,9.86,-0.79335334,0.60876143,0.16846581,0.9857075,37.52285714
42.0,0.0,2023.0,1.0,9.0,6.58166667,9.485,-0.70710678,0.70710678,0.16881931,0.98564702,33.06
43.0,0.0,2023.0,1.0,9.0,10.086,10.07,-0.60876143,0.79335334,0.16917278,0.98558641,34.70833333
44.0,0.0,2023.0,1.0,9.0,17.98,10.47,-0.5,0.8660254,0.16952623,0.98552568,40.33428571
45.0,0.0,2023.0,1.0,9.0,6.85333333,9.75,-0.38268343,0.92387953,0.16987965,0.98546482,38.84285714
46.0,0.0,2023.0,1.0,9.0,7.81714286,10.66,-0.25881905,0.96592583,0.17023306,0.98540383,14.69428571
47.0,0.0,2023.0,1.0,9.0,10.98714286,10.92,-0.13052619,0.99144486,0.17058644,0.98534271,12.72428571
48.0,0.0,2023.0,1.0,9.0,5.605,5.53,-0.0,1.0,0.1709398,0.98528147,10.93571429
1.0,0.0,2023.0,1.0,10.0,14.60571429,11.14,0.13052619,0.99144486,0.17129314,0.98522011,10.36
2.0,0.0,2023.0,1.0,10.0,11.17428571,11.1,0.25881905,0.96592583,0.17164646,0.98515861,16.965
3.0,0.0,2023.0,1.0,10.0,9.60285714,11.13,0.38268343,0.92387953,0.17199976,0.98509699,11.86
4.0,0.0,2023.0,1.0,10.0,7.49833333,10.95,0.5,0.8660254,0.17235303,0.98503524,11.42428571
5.0,0.0,2023.0,1.0,10.0,3.3,0.54,0.60876143,0.79335334,0.17270628,0.98497337,2.09142857
6.0,0.0,2023.0,1.0,10.0,0.36166667,0.52,0.70710678,0.70710678,0.17305951,0.98491137,0.24857143
7.0,0.0,2023.0,1.0,10.0,0.03,0.03,0.79335334,0.60876143,0.17341272,0.98484924,0.53333333
8.0,0.0,2023.0,1.0,10.0,0.01,0.01,0.8660254,0.5,0.1737659,0.98478699,0.03
9.0,0.0,2023.0,1.0,10.0,0.01,0.01,0.92387953,0.38268343,0.17411907,0.98472461,0.128
10.0,0.0,2023.0,1.0,10.0,0.01,0.01,0.96592583,0.25881905,0.17447221,0.9846621,0.326
11.0,0.0,2023.0,1.0,10.0,0.34571429,0.22,0.99144486,0.13052619,0.17482532,0.98459946,7.56333333
12.0,0.0,2023.0,1.0,10.0,8.94,0.53,1.0,0.0,0.17517842,0.9845367,17.39285714
13.0,0.0,2023.0,1.0,10.0,24.47166667,27.205,0.99144486,-0.13052619,0.17553149,0.98447382,19.37571429
14.0,0.0,2023.0,1.0,10.0,5.07,4.815,0.96592583,-0.25881905,0.17588454,0.9844108,5.99428571
15.0,0.0,2023.0,1.0,10.0,26.61,35.18,0.92387953,-0.38268343,0.17623757,0.98434766,11.45571429
16.0,0.0,2023.0,1.0,10.0,29.89333333,39.37,0.8660254,-0.5,0.17659057,0.98428439,10.91714286
17.0,0.0,2023.0,1.0,10.0,27.17833333,32.04,0.79335334,-0.60876143,0.17694355,0.984221,19.31428571
18.0,0.0,2023.0,1.0,10.0,9.73571429,9.81,0.70710678,-0.70710678,0.17729651,0.98415748,8.65142857
19.0,0.0,2023.0,1.0,10.0,22.46666667,18.79,0.60876143,-0.79335334,0.17764945,0.98409383,29.65285714
20.0,0.0,2023.0,1.0,10.0,39.16,39.16,0.5,-0.8660254,0.17800236,0.98403006,37.31142857
21.0,0.0,2023.0,1.0,10.0,27.34,31.27,0.38268343,-0.92387953,0.17835525,0.98396616,35.92285714
22.0,0.0,2023.0,1.0,10.0,21.86571429,23.55,0.25881905,-0.96592583,0.17870812,0.98390213,29.61666667
23.0,0.0,2023.0,1.0,10.0,18.19857143,9.7,0.13052619,-0.99144486,0.17906097,0.98383798,37.17833333
24.0,0.0,2023.0,1.0,10.0,19.0,14.01,0.0,-1.0,0.17941379,0.9837737,39.258
25.0,0.0,2023.0,1.0,10.0,39.37714286,39.4,-0.13052619,-0.99144486,0.17976659,0.98370929,49.40571429
26.0,0.0,2023.0,1.0,10.0,38.74857143,39.3,-0.25881905,-0.96592583,0.18011936,0.98364476,47.78571429
27.0,0.0,2023.0,1.0,10.0,39.40142857,39.41,-0.38268343,-0.92387953,0.18047211,0.9835801,58.26285714
28.0,0.0,2023.0,1.0,10.0,37.54285714,39.38,-0.5,-0.8660254,0.18082484,0.98351532,41.46285714
29.0,0.0,2023.0,1.0,10.0,36.234,39.38,-0.60876143,-0.79335334,0.18117755,0.9834504,44.45428571
30.0,0.0,2023.0,1.0,10.0,20.14142857,13.89,-0.70710678,-0.70710678,0.18153023,0.98338536,33.97142857
31.0,0.0,2023.0,1.0,10.0,33.27333333,34.125,-0.79335334,-0.60876143,0.18188289,0.9833202,38.84142857
32.0,0.0,2023.0,1.0,10.0,21.01,13.845,-0.8660254,-0.5,0.18223553,0.98325491,59.95571429
33.0,0.0,2023.0,1.0,10.0,39.4,39.4,-0.92387953,-0.38268343,0.18258814,0.98318949,46.91571429
34.0,0.0,2023.0,1.0,10.0,28.06,33.19,-0.96592583,-0.25881905,0.18294073,0.98312394,39.74142857
35.0,0.0,2023.0,1.0,10.0,37.01,39.15,-0.99144486,-0.13052619,0.18329329,0.98305827,44.43571429
36.0,0.0,2023.0,1.0,10.0,39.23666667,39.265,-1.0,-0.0,0.18364583,0.98299248,47.13857143
37.0,0.0,2023.0,1.0,10.0,38.934,39.02,-0.99144486,0.13052619,0.18399835,0.98292655,40.62428571
38.0,0.0,2023.0,1.0,10.0,39.03,39.04,-0.96592583,0.25881905,0.18435085,0.9828605,39.02857143
39.0,0.0,2023.0,1.0,10.0,38.86,38.8,-0.92387953,0.38268343,0.18470332,0.98279432,38.38142857
40.0,0.0,2023.0,1.0,10.0,37.52714286,39.03,-0.8660254,0.5,0.18505576,0.98272802,39.24142857
41.0,0.0,2023.0,1.0,10.0,37.52285714,39.03,-0.79335334,0.60876143,0.18540819,0.98266159,39.24142857
42.0,0.0,2023.0,1.0,10.0,33.06,34.54,-0.70710678,0.70710678,0.18576059,0.98259504,42.175
43.0,0.0,2023.0,1.0,10.0,34.70833333,39.565,-0.60876143,0.79335334,0.18611296,0.98252835,46.55285714
44.0,0.0,2023.0,1.0,10.0,40.33428571,40.34,-0.5,0.8660254,0.18646531,0.98246154,66.64428571
45.0,0.0,2023.0,1.0,10.0,38.84285714,40.31,-0.38268343,0.92387953,0.18681764,0.98239461,40.04714286
46.0,0.0,2023.0,1.0,10.0,14.69428571,10.93,-0.25881905,0.96592583,0.18716994,0.98232755,32.47142857
47.0,0.0,2023.0,1.0,10.0,12.72428571,12.07,-0.13052619,0.99144486,0.18752222,0.98226036,42.70714286
48.0,0.0,2023.0,1.0,10.0,10.93571429,10.59,-0.0,1.0,0.18787448,0.98219305,42.704
1.0,0.0,2023.0,1.0,11.0,10.36,11.41,0.13052619,0.99144486,0.18822671,0.98212561,34.56333333
2.0,0.0,2023.0,1.0,11.0,16.965,11.805,0.25881905,0.96592583,0.18857892,0.98205804,34.645
3.0,0.0,2023.0,1.0,11.0,11.86,11.515,0.38268343,0.92387953,0.1889311,0.98199035,34.65
4.0,0.0,2023.0,1.0,11.0,11.42428571,11.47,0.5,0.8660254,0.18928326,0.98192253,34.64
5.0,0.0,2023.0,1.0,11.0,2.09142857,0.54,0.60876143,0.79335334,0.18963539,0.98185458,34.59666667
6.0,0.0,2023.0,1.0,11.0,0.24857143,0.03,0.70710678,0.70710678,0.1899875,0.98178651,34.56
7.0,0.0,2023.0,1.0,11.0,0.53333333,0.54,0.79335334,0.60876143,0.19033959,0.98171831,34.53
8.0,0.0,2023.0,1.0,11.0,0.03,0.03,0.8660254,0.5,0.19069165,0.98164999,23.225
9.0,0.0,2023.0,1.0,11.0,0.128,0.03,0.92387953,0.38268343,0.19104368,0.98158154,28.578
10.0,0.0,2023.0,1.0,11.0,0.326,0.13,0.96592583,0.25881905,0.1913957,0.98151296,26.75
11.0,0.0,2023.0,1.0,11.0,7.56333333,10.97,0.99144486,0.13052619,0.19174768,0.98144426,27.94714286
12.0,0.0,2023.0,1.0,11.0,17.39285714,11.02,1.0,0.0,0.19209964,0.98137543,34.49166667
13.0,0.0,2023.0,1.0,11.0,19.37571429,10.91,0.99144486,-0.13052619,0.19245158,0.98130647,32.56714286
14.0,0.0,2023.0,1.0,11.0,5.99428571,9.83,0.96592583,-0.25881905,0.19280349,0.98123739,35.76
15.0,0.0,2023.0,1.0,11.0,11.45571429,10.18,0.92387953,-0.38268343,0.19315538,0.98116818,63.26
16.0,0.0,2023.0,1.0,11.0,10.91714286,10.13,0.8660254,-0.5,0.19350725,0.98109885,46.99571429
17.0,0.0,2023.0,1.0,11.0,19.31428571,9.81,0.79335334,-0.60876143,0.19385908,0.98102939,36.83714286
18.0,0.0,2023.0,1.0,11.0,8.65142857,9.44,0.70710678,-0.70710678,0.1942109,0.9809598,42.19428571
19.0,0.0,2023.0,1.0,11.0,29.65285714,32.77,0.60876143,-0.79335334,0.19456269,0.98089009,57.70285714
20.0,0.0,2023.0,1.0,11.0,37.31142857,38.91,0.5,-0.8660254,0.19491445,0.98082025,61.57166667
21.0,0.0,2023.0,1.0,11.0,35.92285714,38.91,0.38268343,-0.92387953,0.19526619,0.98075028,62.53428571
22.0,0.0,2023.0,1.0,11.0,29.61666667,33.395,0.25881905,-0.96592583,0.1956179,0.98068019,61.28
23.0,0.0,2023.0,1.0,11.0,37.17833333,38.975,0.13052619,-0.99144486,0.19596959,0.98060997,70.21666667
24.0,0.0,2023.0,1.0,11.0,39.258,38.97,0.0,-1.0,0.19632125,0.98053963,60.242
25.0,0.0,2023.0,1.0,11.0,49.40571429,46.71,-0.13052619,-0.99144486,0.19667289,0.98046916,63.6
26.0,0.0,2023.0,1.0,11.0,47.78571429,46.28,-0.25881905,-0.96592583,0.1970245,0.98039856,63.42833333
27.0,0.0,2023.0,1.0,11.0,58.26285714,45.85,-0.38268343,-0.92387953,0.19737609,0.98032784,62.29142857
28.0,0.0,2023.0,1.0,11.0,41.46285714,41.83,-0.5,-0.8660254,0.19772765,0.98025699,48.04285714
29.0,0.0,2023.0,1.0,11.0,44.45428571,42.74,-0.60876143,-0.79335334,0.19807919,0.98018602,54.59142857
30.0,0.0,2023.0,1.0,11.0,33.97142857,36.9,-0.70710678,-0.70710678,0.1984307,0.98011492,54.29857143
31.0,0.0,2023.0,1.0,11.0,38.84142857,39.21,-0.79335334,-0.60876143,0.19878218,0.98004369,62.21714286
32.0,0.0,2023.0,1.0,11.0,59.95571429,55.84,-0.8660254,-0.5,0.19913364,0.97997234,57.624
33.0,0.0,2023.0,1.0,11.0,46.91571429,43.77,-0.92387953,-0.38268343,0.19948508,0.97990086,45.02285714
34.0,0.0,2023.0,1.0,11.0,39.74142857,41.74,-0.96592583,-0.25881905,0.19983648,0.97982926,44.58333333
